Creative ID,discount,funnel_MF,funnel_UF,publisher_Publisher 3,publisher_Publisher 4,publisher_Publisher 5,lob_LOB 2,product_Product 1,product_Product 2,product_Product 3,product_Product 5,theme_Theme 11,theme_Theme 12,theme_Theme 2,theme_Theme 3,theme_Theme 4,theme_Theme 6,theme_Theme 7,kpi_audience_Audience 11,kpi_audience_Audience 13,kpi_audience_Audience 15,kpi_audience_Audience 4,kpi_audience_Audience 5,kpi_audience_Audience 6,kpi_audience_Audience 7,kpi_audience_Audience 8,kpi_audience_Audience 9,kpi_audience_Other,creative_versions_Creative 3,creative_versions_Creative 4,creative_versions_Creative 5,creative_versions_Creative 6,creative_versions_Creative 7,creative_versions_Creative 8,creative_versions_Creative 9,creative_versions_Other,price_Other,price_Price 1,price_placement_Creative Only,price_placement_No Price,price_placement_Other,offer_placement_Creative Only,offer_placement_No Offer,offer_placement_Other,video_type_Live Action,video_type_No Video Type,video_type_Static,video_type_Stock,video_type_Text Animation,length_:06,length_:10,length_:15,length_Other,discount_applied,Mean_Spend,total_spend,total_Impressions,Mean_CTR,Mean_CVRS,Mean_CVRBF,Mean_CVRSV,Peak_CTR,Peak_CVRS,Peak_CVRBF,Peak_CVRSV,Med_CTR,Med_CVRS,Med_CVRBF,Med_CVRSV,CTR_W0,CTR_W1,CTR_W2,CTR_W3,CTR_W4,CTR_W5,CTR_W6,CTR_W7,CTR_W8,CTR_W9,CTR_W10,CTR_W11,CTR_W12,CTR_W13,CTR_W14,CTR_W15,CTR_W16,CTR_W17,CTR_W18,CTR_W19,CTR_W20,CTR_W21,CTR_W22,CTR_W23,CTR_W24,CTR_W25,CTR_W26,CTR_W27,CTR_W28,CTR_W29,CTR_W30,CTR_W31,CTR_W32,CTR_W33,CTR_W34,CTR_W35,CTR_W36,CTR_W37,CTR_W38,CTR_W39,CTR_W40,CVR(BF)_W0,CVR(BF)_W1,CVR(BF)_W2,CVR(BF)_W3,CVR(BF)_W4,CVR(BF)_W5,CVR(BF)_W6,CVR(BF)_W7,CVR(BF)_W8,CVR(BF)_W9,CVR(BF)_W10,CVR(BF)_W11,CVR(BF)_W12,CVR(BF)_W13,CVR(BF)_W14,CVR(BF)_W15,CVR(BF)_W16,CVR(BF)_W17,CVR(BF)_W18,CVR(BF)_W19,CVR(BF)_W20,CVR(BF)_W21,CVR(BF)_W22,CVR(BF)_W23,CVR(BF)_W24,CVR(BF)_W25,CVR(BF)_W26,CVR(BF)_W27,CVR(BF)_W28,CVR(BF)_W29,CVR(BF)_W30,CVR(BF)_W31,CVR(BF)_W32,CVR(BF)_W33,CVR(BF)_W34,CVR(BF)_W35,CVR(BF)_W36,CVR(BF)_W37,CVR(BF)_W38,CVR(BF)_W39,CVR(BF)_W40,CVR(SV)_W0,CVR(SV)_W1,CVR(SV)_W2,CVR(SV)_W3,CVR(SV)_W4,CVR(SV)_W5,CVR(SV)_W6,CVR(SV)_W7,CVR(SV)_W8,CVR(SV)_W9,CVR(SV)_W10,CVR(SV)_W11,CVR(SV)_W12,CVR(SV)_W13,CVR(SV)_W14,CVR(SV)_W15,CVR(SV)_W16,CVR(SV)_W17,CVR(SV)_W18,CVR(SV)_W19,CVR(SV)_W20,CVR(SV)_W21,CVR(SV)_W22,CVR(SV)_W23,CVR(SV)_W24,CVR(SV)_W25,CVR(SV)_W26,CVR(SV)_W27,CVR(SV)_W28,CVR(SV)_W29,CVR(SV)_W30,CVR(SV)_W31,CVR(SV)_W32,CVR(SV)_W33,CVR(SV)_W34,CVR(SV)_W35,CVR(SV)_W36,CVR(SV)_W37,CVR(SV)_W38,CVR(SV)_W39,CVR(SV)_W40,Internet_CVR(S)_W0,Internet_CVR(S)_W1,Internet_CVR(S)_W2,Internet_CVR(S)_W3,Internet_CVR(S)_W4,Internet_CVR(S)_W5,Internet_CVR(S)_W6,Internet_CVR(S)_W7,Internet_CVR(S)_W8,Internet_CVR(S)_W9,Internet_CVR(S)_W10,Internet_CVR(S)_W11,Internet_CVR(S)_W12,Internet_CVR(S)_W13,Internet_CVR(S)_W14,Internet_CVR(S)_W15,Internet_CVR(S)_W16,Internet_CVR(S)_W17,Internet_CVR(S)_W18,Internet_CVR(S)_W19,Internet_CVR(S)_W20,Internet_CVR(S)_W21,Internet_CVR(S)_W22,Internet_CVR(S)_W23,Internet_CVR(S)_W24,Internet_CVR(S)_W25,Internet_CVR(S)_W26,Internet_CVR(S)_W27,Internet_CVR(S)_W28,Internet_CVR(S)_W29,Internet_CVR(S)_W30,Internet_CVR(S)_W31,Internet_CVR(S)_W32,Internet_CVR(S)_W33,Internet_CVR(S)_W34,Internet_CVR(S)_W35,Internet_CVR(S)_W36,Internet_CVR(S)_W37,Internet_CVR(S)_W38,Internet_CVR(S)_W39,Internet_CVR(S)_W40
Creative 7651,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2928.075,117123.0,16526093.0,0.39425,1.404,94.33025,0.162,0.46,3.97,270.59,0.46,0.46,3.97,270.59,0.46,0.1,0.1,0.11,0.18,0.1,0.1,0.06,0.07,0.08,0.07,0.08,0.02,0.06,0.04,0.05,0.04,0.06,0.06,0.05,0.05,0.05,0.03,0.03,0.0,0.01,0.07,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,16.48,18.13,4.36,0.0,5.06,63.43,9.08,18.94,32.27,14.83,45.7,12.84,28.63,52.41,35.01,48.7,43.92,33.14,27.65,7.55,0.0,0.0,20.79,0.0,9.34,29.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.02,0.01,0.0,0.0,0.02,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.63,0.81,0.0,0.0,0.0,0.0,1.4,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7652,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4684.8536585365855,192079.0,26490671.0,0.3668292682926829,1.4992682926829268,117.51463414634148,0.1990243902439024,0.49,5.84,250.2,0.5,0.49,5.84,250.2,0.5,0.06,0.07,0.07,0.13,0.09,0.05,0.07,0.03,0.05,0.06,0.04,0.04,0.05,0.03,0.04,0.09,0.05,0.04,0.05,0.04,0.06,0.04,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,51.15,27.06,9.93,28.91,59.62,29.1,55.52,39.2,47.29,102.81,55.44,34.37,63.77,55.87,8.56,9.7,10.22,19.56,51.2,11.42,30.62,35.5,20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.01,0.02,0.01,0.0,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.66,0.48,0.0,0.39,0.0,0.0,0.0,1.43,0.34,0.63,2.33,1.53,2.39,0.0,0.0,0.0,0.41,0.71,0.41,0.76,0.36,0.84,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7653,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12399.0,24798.0,1803497.0,0.645,0.36,3.165,0.02,0.76,0.45,3.28,0.02,0.76,0.45,3.28,0.02,0.06,0.05,0.05,0.21,0.12,0.08,0.06,0.08,0.05,0.08,0.07,0.1,0.03,0.05,0.07,0.07,0.08,0.04,0.05,0.04,0.04,0.09,0.11,0.04,0.02,0.09,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.69,40.24,40.66,10.7,20.36,71.15,41.66,35.0,17.97,16.07,65.76,25.44,100.17,51.64,62.83,41.29,64.42,22.21,45.59,27.99,0.0,0.0,45.77,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.04,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.0,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.45,0.43,1.09,0.35,0.0,0.0,3.17,0.0,1.74,0.61,0.63,0.0,0.92,1.11,2.28,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7654,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2001.125,16009.0,1440083.0,0.11375,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.07,0.07,0.16,0.07,0.06,0.03,0.05,0.06,0.07,0.05,0.09,0.04,0.03,0.06,0.07,0.06,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,26.85,21.76,3.3,0.0,23.56,106.32,20.22,15.5,15.61,71.18,100.93,60.05,18.09,51.45,20.45,15.54,9.28,10.61,22.63,10.01,6.58,1.77,43.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.02,0.0,0.03,0.02,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,4.0,0.0,0.0,0.0,1.04,0.0,0.0,0.25,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7655,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2369.875,37918.0,2312463.0,0.10625,5.5225,380.91,0.0375,0.16,11.8,1095.06,0.06,0.16,11.8,1095.06,0.06,0.06,0.1,0.07,0.11,0.14,0.06,0.07,0.07,0.06,0.08,0.08,0.0,0.09,0.09,0.09,0.05,0.04,0.06,0.05,0.03,0.05,0.02,0.04,0.05,0.04,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,54.56,25.86,2.48,32.79,9.02,22.56,7.33,12.22,23.4,13.1,131.06,11.83,24.17,31.32,18.93,34.19,60.2,6.55,19.06,9.81,30.79,26.4,0.0,53.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.65,0.47,0.0,0.36,0.0,0.0,0.73,0.35,0.33,0.52,0.0,0.0,0.69,0.0,1.08,0.62,1.61,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7656,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,676.8461538461538,8799.0,622520.0,0.1061538461538461,1.7369230769230768,275.7646153846154,0.03,0.19,7.09,1246.05,0.06,0.19,7.09,1246.05,0.06,0.31,0.31,0.28,0.28,0.29,0.27,0.24,0.23,0.2,0.24,0.21,0.26,0.27,0.23,0.27,0.26,0.2,0.25,0.29,0.3,0.29,0.25,0.21,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,26.91,37.01,41.16,21.9,23.72,0.0,37.4,70.39,19.69,9.77,6.36,13.36,27.04,46.52,29.02,15.73,46.29,31.01,52.51,23.61,59.85,47.52,83.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.06,0.08,0.05,0.07,0.02,0.05,0.06,0.05,0.04,0.04,0.06,0.03,0.07,0.09,0.04,0.04,0.04,0.05,0.03,0.05,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.43,1.29,0.43,0.38,0.44,0.0,1.15,3.52,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.06,0.5,0.72,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7657,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1362.875,21806.0,6807359.0,0.103125,0.136875,17.798125,0.01875,0.14,0.35,34.77,0.04,0.14,0.35,34.77,0.04,0.35,0.41,0.39,0.36,0.35,0.34,0.3,0.37,0.33,0.36,0.29,0.31,0.34,0.35,0.36,0.39,0.38,0.37,0.44,0.35,0.43,0.33,0.33,0.35,0.53,0.48,0.39,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,39.52,14.14,58.13,24.41,22.63,13.87,29.08,59.92,52.64,39.1,22.67,50.05,28.38,19.19,19.91,86.47,6.23,11.52,31.71,154.4,103.99,0.0,43.98,91.92,0.0,0.0,58.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.05,0.06,0.06,0.05,0.06,0.1,0.11,0.09,0.12,0.13,0.12,0.08,0.04,0.07,0.06,0.07,0.03,0.07,0.03,0.08,0.08,0.09,0.04,0.08,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.94,0.61,0.0,0.0,1.29,3.0,0.0,0.52,1.51,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,3.2,3.61,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7658,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,475.5,7608.0,2866219.0,0.10125,0.048125,13.69375,0.015625,0.13,0.26,27.69,0.03,0.13,0.26,27.69,0.03,0.29,0.32,0.31,0.3,0.32,0.32,0.25,0.33,0.28,0.24,0.31,0.26,0.29,0.29,0.24,0.24,0.23,0.28,0.28,0.3,0.3,0.29,0.26,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,28.0,30.16,22.79,31.09,25.89,148.92,39.8,8.21,7.81,37.63,2.64,73.99,20.74,31.15,20.11,33.26,26.16,32.72,32.72,23.12,52.77,32.32,82.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.07,0.05,0.07,0.07,0.3,0.08,0.05,0.03,0.08,0.06,0.11,0.05,0.05,0.06,0.03,0.03,0.03,0.05,0.06,0.05,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.37,0.8,0.49,0.0,0.0,0.0,0.0,0.0,0.89,0.0,1.14,0.0,0.0,0.0,0.0,0.26,0.26,0.37,0.42,0.88,0.24,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7659,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3749.4375,59991.0,21523288.0,0.3037499999999999,0.149375,16.22125,0.05,0.32,0.29,59.13,0.14,0.32,0.29,59.13,0.14,0.46,0.42,0.43,0.41,0.32,0.35,0.39,0.37,0.34,0.38,0.43,0.38,0.34,0.37,0.3,0.39,0.41,0.35,0.41,0.32,0.34,0.5,0.46,0.43,0.54,0.46,0.48,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,26.55,39.36,13.46,55.92,25.32,29.71,43.81,27.35,38.2,78.79,13.53,25.56,18.32,9.52,63.58,94.38,82.74,70.08,0.0,72.54,78.04,84.95,259.02,19.79,249.8,79.05,252.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.07,0.07,0.05,0.06,0.08,0.07,0.09,0.11,0.08,0.05,0.12,0.05,0.05,0.1,0.01,0.05,0.05,0.02,0.09,0.06,0.11,0.11,0.08,0.13,0.11,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.42,0.64,0.0,0.99,1.27,0.0,0.0,0.39,1.46,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,6.0,0.0,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7660,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2019.125,32306.0,11782582.0,0.29625,0.08375,11.015,0.04,0.32,0.36,46.08,0.09,0.32,0.36,46.08,0.09,0.29,0.29,0.28,0.27,0.27,0.3,0.33,0.27,0.25,0.29,0.28,0.23,0.25,0.23,0.26,0.2,0.23,0.25,0.31,0.28,0.26,0.27,0.23,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,43.61,23.25,31.71,33.15,16.99,17.36,9.85,56.25,15.62,17.51,9.0,54.97,6.78,18.47,21.08,106.37,83.08,22.96,27.21,44.87,42.29,44.88,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.06,0.06,0.07,0.06,0.12,0.04,0.06,0.04,0.07,0.02,0.11,0.02,0.04,0.07,0.08,0.04,0.04,0.03,0.08,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.57,1.03,1.31,0.62,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.24,0.53,0.44,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7661,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,683.0,4098.0,1090679.0,0.2133333333333333,0.0483333333333333,4.576666666666667,0.0383333333333333,0.27,0.18,8.42,0.07,0.27,0.18,8.42,0.07,0.38,0.41,0.4,0.37,0.37,0.36,0.37,0.36,0.41,0.34,0.35,0.35,0.3,0.31,0.32,0.32,0.33,0.39,0.51,0.4,0.32,0.43,0.38,0.29,0.53,0.45,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,43.13,29.6,17.18,43.02,54.69,33.28,67.76,55.58,55.1,35.18,20.79,55.03,7.45,14.73,21.9,174.88,6.11,58.93,135.56,54.95,68.18,246.27,20.2,24.97,62.43,96.63,381.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.09,0.09,0.07,0.06,0.06,0.11,0.13,0.07,0.08,0.09,0.15,0.06,0.04,0.01,0.08,0.01,0.07,0.06,0.11,0.03,0.08,0.01,0.05,0.12,0.16,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.05,0.49,1.23,0.0,1.29,0.0,0.0,0.0,2.76,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7662,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,883.2727272727273,9716.0,2412352.0,0.1636363636363636,0.0445454545454545,3.6709090909090905,0.0372727272727272,0.24,0.16,7.93,0.05,0.24,0.16,7.93,0.05,0.25,0.22,0.15,0.19,0.23,0.16,0.17,0.39,0.15,0.45,0.1,0.37,0.07,0.09,0.23,0.37,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 7663,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,587.1875,9395.0,2907491.0,0.08375,0.121875,17.46125,0.01375,0.12,0.44,34.0,0.03,0.12,0.44,34.0,0.03,0.13,0.33,0.58,1.38,1.17,0.79,1.28,2.18,0.65,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
